datetime,anomaly,changepoint,source_group,source_file,PC1
2020-03-09 10:14:33,0.0,0.0,valve1,valve1_0.csv,4.0414828774123635
2020-03-09 10:14:34,0.0,0.0,valve1,valve1_0.csv,4.51487383215057
2020-03-09 10:14:35,0.0,0.0,valve1,valve1_0.csv,4.722888320730577
2020-03-09 10:14:36,0.0,0.0,valve1,valve1_0.csv,4.820306754227408
2020-03-09 10:14:37,0.0,0.0,valve1,valve1_0.csv,4.304224787742731
2020-03-09 10:14:38,0.0,0.0,valve1,valve1_0.csv,4.699645796309914
2020-03-09 10:14:39,0.0,0.0,valve1,valve1_0.csv,4.576867493112015
2020-03-09 10:14:40,0.0,0.0,valve1,valve1_0.csv,4.72786190622931
2020-03-09 10:14:41,0.0,0.0,valve1,valve1_0.csv,5.031750385669935
2020-03-09 10:14:42,0.0,0.0,valve1,valve1_0.csv,4.744054190736073
2020-03-09 10:14:43,0.0,0.0,valve1,valve1_0.csv,4.926335120311641
2020-03-09 10:14:44,0.0,0.0,valve1,valve1_0.csv,4.469794137178054
2020-03-09 10:14:45,0.0,0.0,valve1,valve1_0.csv,4.278607383981072
2020-03-09 10:14:46,0.0,0.0,valve1,valve1_0.csv,4.078868515156156
2020-03-09 10:14:47,0.0,0.0,valve1,valve1_0.csv,4.253695839970256
2020-03-09 10:14:48,0.0,0.0,valve1,valve1_0.csv,3.7825816428916608
2020-03-09 10:14:49,0.0,0.0,valve1,valve1_0.csv,4.114833722390955
2020-03-09 10:14:50,0.0,0.0,valve1,valve1_0.csv,3.986605384786964
2020-03-09 10:14:52,0.0,0.0,valve1,valve1_0.csv,4.23007168529277
2020-03-09 10:14:53,0.0,0.0,valve1,valve1_0.csv,4.4435645495794205
2020-03-09 10:14:54,0.0,0.0,valve1,valve1_0.csv,4.231464129054864
2020-03-09 10:14:55,0.0,0.0,valve1,valve1_0.csv,4.47427796089953
2020-03-09 10:14:56,0.0,0.0,valve1,valve1_0.csv,3.96406449543644
