datetime,anomaly,changepoint,source_group,source_file,PC1
2020-03-09 10:14:33,0.0,0.0,valve1,valve1_0.csv,3.783892004962008
2020-03-09 10:14:34,0.0,0.0,valve1,valve1_0.csv,4.262441512216311
2020-03-09 10:14:35,0.0,0.0,valve1,valve1_0.csv,4.125472341685169
2020-03-09 10:14:36,0.0,0.0,valve1,valve1_0.csv,4.21379198738901
2020-03-09 10:14:37,0.0,0.0,valve1,valve1_0.csv,3.8804328200901477
2020-03-09 10:14:38,0.0,0.0,valve1,valve1_0.csv,3.9772410585195797
2020-03-09 10:14:39,0.0,0.0,valve1,valve1_0.csv,3.8816903405832575
2020-03-09 10:14:40,0.0,0.0,valve1,valve1_0.csv,3.8240073903193035
2020-03-09 10:14:41,0.0,0.0,valve1,valve1_0.csv,3.9096643942608913
2020-03-09 10:14:42,0.0,0.0,valve1,valve1_0.csv,4.068214913812867
2020-03-09 10:14:43,0.0,0.0,valve1,valve1_0.csv,3.9576739862434964
2020-03-09 10:14:44,0.0,0.0,valve1,valve1_0.csv,4.222075932825674
2020-03-09 10:14:45,0.0,0.0,valve1,valve1_0.csv,4.205577339391702
2020-03-09 10:14:46,0.0,0.0,valve1,valve1_0.csv,3.7458526947396287
2020-03-09 10:14:47,0.0,0.0,valve1,valve1_0.csv,3.884325703785082
2020-03-09 10:14:48,0.0,0.0,valve1,valve1_0.csv,4.1162805314327064
2020-03-09 10:14:49,0.0,0.0,valve1,valve1_0.csv,3.905377299505322
2020-03-09 10:14:50,0.0,0.0,valve1,valve1_0.csv,4.025202586731082
2020-03-09 10:14:52,0.0,0.0,valve1,valve1_0.csv,3.9108963605191334
2020-03-09 10:14:53,0.0,0.0,valve1,valve1_0.csv,4.108569117498947
2020-03-09 10:14:54,0.0,0.0,valve1,valve1_0.csv,3.857212419944766
2020-03-09 10:14:55,0.0,0.0,valve1,valve1_0.csv,3.830072606194596
2020-03-09 10:14:56,0.0,0.0,valve1,valve1_0.csv,4.103669113843066
2020-03-09 10:14:57,0.0,0.0,valve1,valve1_0.csv,4.2214668886281155
2020-03-09 10:14:58,0.0,0.0,valve1,valve1_0.csv,3.976921201920625
2020-03-09 10:14:59,0.0,0.0,valve1,valve1_0.csv,3.8319733768404443
2020-03-09 10:15:00,0.0,0.0,valve1,valve1_0.csv,4.1229764370806254
2020-03-09 10:15:01,0.0,0.0,valve1,valve1_0.csv,4.071448940032987
2020-03-09 10:15:02,0.0,0.0,valve1,valve1_0.csv,4.099158217168979
2020-03-09 10:15:03,0.0,0.0,valve1,valve1_0.csv,4.059493432330854
2020-03-09 10:15:04,0.0,0.0,valve1,valve1_0.csv,3.781366794917664
2020-03-09 10:15:05,0.0,0.0,valve1,valve1_0.csv,3.890735079425836
2020-03-09 10:15:06,0.0,0.0,valve1,valve1_0.csv,4.059175510386226
2020-03-09 10:15:07,0.0,0.0,valve1,valve1_0.csv,3.9278040886271564
2020-03-09 10:15:08,0.0,0.0,valve1,valve1_0.csv,3.7929920386233595
2020-03-09 10:15:09,0.0,0.0,valve1,valve1_0.csv,3.8598105348787435
2020-03-09 10:15:10,0.0,0.0,valve1,valve1_0.csv,3.9508030675885446
2020-03-09 10:15:11,0.0,0.0,valve1,valve1_0.csv,3.9499294588847844
2020-03-09 10:15:12,0.0,0.0,valve1,valve1_0.csv,4.354043916637258
2020-03-09 10:15:13,0.0,0.0,valve1,valve1_0.csv,4.010661789465284
2020-03-09 10:15:15,0.0,0.0,valve1,valve1_0.csv,4.200232378389048
2020-03-09 10:15:16,0.0,0.0,valve1,valve1_0.csv,4.015423503479963
2020-03-09 10:15:17,0.0,0.0,valve1,valve1_0.csv,4.120817272801982
2020-03-09 10:15:18,0.0,0.0,valve1,valve1_0.csv,4.3109673821099435
2020-03-09 10:15:19,0.0,0.0,valve1,valve1_0.csv,4.18567710457162
2020-03-09 10:15:20,0.0,0.0,valve1,valve1_0.csv,4.233195284384067
2020-03-09 10:15:21,0.0,0.0,valve1,valve1_0.csv,4.24607293439082
2020-03-09 10:15:22,0.0,0.0,valve1,valve1_0.csv,4.2543007529100745
2020-03-09 10:15:23,0.0,0.0,valve1,valve1_0.csv,4.002411483515545
2020-03-09 10:15:24,0.0,0.0,valve1,valve1_0.csv,4.240010206311105
2020-03-09 10:15:25,0.0,0.0,valve1,valve1_0.csv,4.01825187453055
2020-03-09 10:15:26,0.0,0.0,valve1,valve1_0.csv,4.0945861867574145
2020-03-09 10:15:27,0.0,0.0,valve1,valve1_0.csv,4.061633068238047
2020-03-09 10:15:28,0.0,0.0,valve1,valve1_0.csv,4.002061703181023
2020-03-09 10:15:29,0.0,0.0,valve1,valve1_0.csv,3.850142020875305
2020-03-09 10:15:30,0.0,0.0,valve1,valve1_0.csv,4.023714394755417
2020-03-09 10:15:31,0.0,0.0,valve1,valve1_0.csv,4.413605845423637
2020-03-09 10:15:32,0.0,0.0,valve1,valve1_0.csv,3.7787302348256486
2020-03-09 10:15:33,0.0,0.0,valve1,valve1_0.csv,4.140813457938341
2020-03-09 10:15:34,0.0,0.0,valve1,valve1_0.csv,4.050670405577293
2020-03-09 10:15:35,0.0,0.0,valve1,valve1_0.csv,4.13206092844379
2020-03-09 10:15:37,0.0,0.0,valve1,valve1_0.csv,4.268781409259674
2020-03-09 10:15:38,0.0,0.0,valve1,valve1_0.csv,4.304407480192414
2020-03-09 10:15:39,0.0,0.0,valve1,valve1_0.csv,4.175915539003721
2020-03-09 10:15:40,0.0,0.0,valve1,valve1_0.csv,3.9922500160393652
2020-03-09 10:15:41,0.0,0.0,valve1,valve1_0.csv,4.030334590407474
2020-03-09 10:15:42,0.0,0.0,valve1,valve1_0.csv,4.217680174862303
2020-03-09 10:15:43,0.0,0.0,valve1,valve1_0.csv,3.85381190477548
2020-03-09 10:15:44,0.0,0.0,valve1,valve1_0.csv,4.1685779261292515
