datetime,anomaly,changepoint,source_group,source_file,PC1
2020-03-09 10:14:33,0.0,0.0,valve1,valve1_0.csv,4.755627665197145
2020-03-09 10:14:34,0.0,0.0,valve1,valve1_0.csv,5.238102221742971
2020-03-09 10:14:35,0.0,0.0,valve1,valve1_0.csv,5.374715160342795
2020-03-09 10:14:36,0.0,0.0,valve1,valve1_0.csv,5.520854311880919
2020-03-09 10:14:37,0.0,0.0,valve1,valve1_0.csv,5.064113679631993
2020-03-09 10:14:38,0.0,0.0,valve1,valve1_0.csv,5.42075642102823
2020-03-09 10:14:39,0.0,0.0,valve1,valve1_0.csv,5.265176203476399
2020-03-09 10:14:40,0.0,0.0,valve1,valve1_0.csv,5.477024735425025
2020-03-09 10:14:41,0.0,0.0,valve1,valve1_0.csv,5.7581540214771945
2020-03-09 10:14:42,0.0,0.0,valve1,valve1_0.csv,5.462542097536989
2020-03-09 10:14:43,0.0,0.0,valve1,valve1_0.csv,5.681724847129676
2020-03-09 10:14:44,0.0,0.0,valve1,valve1_0.csv,5.181023787398072
2020-03-09 10:14:45,0.0,0.0,valve1,valve1_0.csv,4.998263892242679
2020-03-09 10:14:46,0.0,0.0,valve1,valve1_0.csv,4.858155317533584
2020-03-09 10:14:47,0.0,0.0,valve1,valve1_0.csv,4.9917962910677485
2020-03-09 10:14:48,0.0,0.0,valve1,valve1_0.csv,4.557212750256881
2020-03-09 10:14:49,0.0,0.0,valve1,valve1_0.csv,4.878967290829954
2020-03-09 10:14:50,0.0,0.0,valve1,valve1_0.csv,4.746254822488669
2020-03-09 10:14:52,0.0,0.0,valve1,valve1_0.csv,4.994315997654979
2020-03-09 10:14:53,0.0,0.0,valve1,valve1_0.csv,5.203291960356204
2020-03-09 10:14:54,0.0,0.0,valve1,valve1_0.csv,5.028158355446588
2020-03-09 10:14:55,0.0,0.0,valve1,valve1_0.csv,5.2407217703869815
2020-03-09 10:14:56,0.0,0.0,valve1,valve1_0.csv,4.728268024421471
2020-03-09 10:14:57,0.0,0.0,valve1,valve1_0.csv,5.395411838374093
2020-03-09 10:14:58,0.0,0.0,valve1,valve1_0.csv,5.353774813414566
2020-03-09 10:14:59,0.0,0.0,valve1,valve1_0.csv,5.370870400742753
2020-03-09 10:15:00,0.0,0.0,valve1,valve1_0.csv,5.738657143002731
2020-03-09 10:15:01,0.0,0.0,valve1,valve1_0.csv,5.519569230609253
2020-03-09 10:15:02,0.0,0.0,valve1,valve1_0.csv,5.555197012867048
2020-03-09 10:15:03,0.0,0.0,valve1,valve1_0.csv,4.738391674426313
2020-03-09 10:15:04,0.0,0.0,valve1,valve1_0.csv,5.458303508828371
2020-03-09 10:15:05,0.0,0.0,valve1,valve1_0.csv,5.639355543152941
2020-03-09 10:15:06,0.0,0.0,valve1,valve1_0.csv,5.982322413501011
2020-03-09 10:15:07,0.0,0.0,valve1,valve1_0.csv,5.26802969704843
2020-03-09 10:15:08,0.0,0.0,valve1,valve1_0.csv,5.27830358006866
2020-03-09 10:15:09,0.0,0.0,valve1,valve1_0.csv,5.191568194284494
2020-03-09 10:15:10,0.0,0.0,valve1,valve1_0.csv,5.383202723697637
2020-03-09 10:15:11,0.0,0.0,valve1,valve1_0.csv,5.304368810099345
2020-03-09 10:15:12,0.0,0.0,valve1,valve1_0.csv,5.167787322189418
2020-03-09 10:15:13,0.0,0.0,valve1,valve1_0.csv,5.191052089144074
2020-03-09 10:15:15,0.0,0.0,valve1,valve1_0.csv,4.7187925202180585
2020-03-09 10:15:16,0.0,0.0,valve1,valve1_0.csv,4.9729474160178295
2020-03-09 10:15:17,0.0,0.0,valve1,valve1_0.csv,4.885391346133657
2020-03-09 10:15:18,0.0,0.0,valve1,valve1_0.csv,5.222236055643617
2020-03-09 10:15:19,0.0,0.0,valve1,valve1_0.csv,5.061272976103303
2020-03-09 10:15:20,0.0,0.0,valve1,valve1_0.csv,5.164388114095974
2020-03-09 10:15:21,0.0,0.0,valve1,valve1_0.csv,5.516700269970105
2020-03-09 10:15:22,0.0,0.0,valve1,valve1_0.csv,4.722793433705583
2020-03-09 10:15:23,0.0,0.0,valve1,valve1_0.csv,5.592578195106647
2020-03-09 10:15:24,0.0,0.0,valve1,valve1_0.csv,5.285364866816188
2020-03-09 10:15:25,0.0,0.0,valve1,valve1_0.csv,5.754093345168973
2020-03-09 10:15:26,0.0,0.0,valve1,valve1_0.csv,5.457080946725407
2020-03-09 10:15:27,0.0,0.0,valve1,valve1_0.csv,5.343984241581196
2020-03-09 10:15:28,0.0,0.0,valve1,valve1_0.csv,5.369338297804877
2020-03-09 10:15:29,0.0,0.0,valve1,valve1_0.csv,4.754798396125281
2020-03-09 10:15:30,0.0,0.0,valve1,valve1_0.csv,5.532327187733754
2020-03-09 10:15:31,0.0,0.0,valve1,valve1_0.csv,5.526187332525918
2020-03-09 10:15:32,0.0,0.0,valve1,valve1_0.csv,5.231344501859808
2020-03-09 10:15:33,0.0,0.0,valve1,valve1_0.csv,5.311584862318364
2020-03-09 10:15:34,0.0,0.0,valve1,valve1_0.csv,5.481380122423512
2020-03-09 10:15:35,0.0,0.0,valve1,valve1_0.csv,4.685867990033095
2020-03-09 10:15:37,0.0,0.0,valve1,valve1_0.csv,5.2329405510128355
2020-03-09 10:15:38,0.0,0.0,valve1,valve1_0.csv,4.830254784968547
2020-03-09 10:15:39,0.0,0.0,valve1,valve1_0.csv,5.18089791469837
2020-03-09 10:15:40,0.0,0.0,valve1,valve1_0.csv,4.839096711333422
2020-03-09 10:15:41,0.0,0.0,valve1,valve1_0.csv,5.20772263534229
2020-03-09 10:15:42,0.0,0.0,valve1,valve1_0.csv,5.246301225393504
2020-03-09 10:15:43,0.0,0.0,valve1,valve1_0.csv,4.782219444305247
2020-03-09 10:15:44,0.0,0.0,valve1,valve1_0.csv,5.386144753271546
2020-03-09 10:15:45,0.0,0.0,valve1,valve1_0.csv,5.540486002549609
2020-03-09 10:15:46,0.0,0.0,valve1,valve1_0.csv,5.8645968429066695
2020-03-09 10:15:47,0.0,0.0,valve1,valve1_0.csv,5.583253745240829
2020-03-09 10:15:48,0.0,0.0,valve1,valve1_0.csv,5.8353522515383816
2020-03-09 10:15:49,0.0,0.0,valve1,valve1_0.csv,5.946800938043842
2020-03-09 10:15:50,0.0,0.0,valve1,valve1_0.csv,5.402559950280571
2020-03-09 10:15:51,0.0,0.0,valve1,valve1_0.csv,5.523949203713432
2020-03-09 10:15:52,0.0,0.0,valve1,valve1_0.csv,5.54065992381443
2020-03-09 10:15:53,0.0,0.0,valve1,valve1_0.csv,5.902432181557062
2020-03-09 10:15:54,0.0,0.0,valve1,valve1_0.csv,5.230108118777839
2020-03-09 10:15:55,0.0,0.0,valve1,valve1_0.csv,5.107858186145561
2020-03-09 10:15:56,0.0,0.0,valve1,valve1_0.csv,5.272075894456572
2020-03-09 10:15:57,0.0,0.0,valve1,valve1_0.csv,4.719747377101767
