DATETIME,ATT_FLAG,PC1
2016-07-04 00:00:00,0,-0.4404881121108194
2016-07-04 01:00:00,0,-0.8862538668539814
2016-07-04 02:00:00,0,-1.0854680681981945
2016-07-04 03:00:00,0,1.5713761222431977
2016-07-04 04:00:00,0,1.3193584946075179
2016-07-04 05:00:00,0,-3.1852796521646507
2016-07-04 06:00:00,0,0.3549298858113624
2016-07-04 07:00:00,0,0.24840712727675324
2016-07-04 08:00:00,0,-1.0340021906586951
2016-07-04 09:00:00,0,-3.8892186565407276
2016-07-04 10:00:00,0,-2.9363963371854394
2016-07-04 11:00:00,0,-3.1727936371616487
2016-07-04 12:00:00,0,-4.5425076098116435
2016-07-04 13:00:00,0,-4.567927933344659
2016-07-04 14:00:00,0,-4.2764394585430585
2016-07-04 15:00:00,0,-2.4562308506278354
2016-07-04 16:00:00,0,-2.1806076133368015
2016-07-04 17:00:00,0,-0.5209876962321596
2016-07-04 18:00:00,0,-0.4865927197071791
2016-07-04 19:00:00,0,-0.5009123315121322
2016-07-04 20:00:00,0,1.726981823426552
2016-07-04 21:00:00,0,-0.06488144916175966
2016-07-04 22:00:00,0,-0.1377836647631431
2016-07-04 23:00:00,0,-1.592457608785829
2016-07-05 00:00:00,0,-1.6685250083877132
2016-07-05 01:00:00,0,-1.6021636900057161
2016-07-05 02:00:00,0,0.014768203637455655
2016-07-05 03:00:00,0,3.835297631393309
2016-07-05 04:00:00,0,1.6418876891016099
2016-07-05 05:00:00,0,3.7005939847120013
2016-07-05 06:00:00,0,6.355814605252638
2016-07-05 07:00:00,0,3.0607255071994732
2016-07-05 08:00:00,0,0.6543676665312279
2016-07-05 09:00:00,0,0.6675710284624505
2016-07-05 10:00:00,0,0.6239054122375303
2016-07-05 11:00:00,0,-0.778106573180329
2016-07-05 12:00:00,0,-0.96212555838794
2016-07-05 13:00:00,0,-0.898646571603293
2016-07-05 14:00:00,0,0.8216700825752921
2016-07-05 15:00:00,0,2.5403476678814427
2016-07-05 16:00:00,0,4.241750139684161
2016-07-05 17:00:00,0,2.7932261166144436
2016-07-05 18:00:00,0,1.0504267329107342
2016-07-05 19:00:00,0,3.0770332291792752
2016-07-05 20:00:00,0,-0.6200020185498439
2016-07-05 21:00:00,0,-0.940686451486811
2016-07-05 22:00:00,0,-3.404689152163256
2016-07-05 23:00:00,0,-3.700223587051859
2016-07-06 00:00:00,0,-3.96841137482684
2016-07-06 01:00:00,0,-2.2434372823299387
2016-07-06 02:00:00,0,-2.3656685467501455
2016-07-06 03:00:00,0,1.3262376441887613
2016-07-06 04:00:00,0,3.261236941852973
2016-07-06 05:00:00,0,6.100168871881243
2016-07-06 06:00:00,0,2.8662220751513785
2016-07-06 07:00:00,0,0.3513843475773148
2016-07-06 08:00:00,0,0.4245261680430141
2016-07-06 09:00:00,0,2.9390495592307664
2016-07-06 10:00:00,0,0.30107527617180324
2016-07-06 11:00:00,0,0.43275645818829434
2016-07-06 12:00:00,0,0.8348640857374888
2016-07-06 13:00:00,0,2.73142979733476
2016-07-06 14:00:00,0,1.2912040993838878
2016-07-06 15:00:00,0,-0.4164327432871125
2016-07-06 16:00:00,0,-0.3501676006418533
2016-07-06 17:00:00,0,1.1508495086198136
2016-07-06 18:00:00,0,0.12700113780790737
2016-07-06 19:00:00,0,3.971034929504821
2016-07-06 20:00:00,0,-0.386497926935526
2016-07-06 21:00:00,0,-0.8461092946305023
2016-07-06 22:00:00,0,-1.621250886494263
2016-07-06 23:00:00,0,-3.6431077783087367
2016-07-07 00:00:00,0,-6.557789656552614
2016-07-07 01:00:00,0,-6.568012118112613
2016-07-07 02:00:00,0,-4.03250078519318
2016-07-07 03:00:00,0,-1.4552592235578359
2016-07-07 04:00:00,0,2.1223543382945245
2016-07-07 05:00:00,0,-0.16354168691768697
2016-07-07 06:00:00,0,1.645409478840754
2016-07-07 07:00:00,0,0.19042212310788528
2016-07-07 08:00:00,0,0.3582416489365559
2016-07-07 09:00:00,0,2.3812436607828475
2016-07-07 10:00:00,0,-1.9051374344207381
2016-07-07 11:00:00,0,-3.3220020348137296
2016-07-07 12:00:00,0,-3.463888104946185
2016-07-07 13:00:00,0,-3.3776445506093102
2016-07-07 14:00:00,0,0.4496632935374156
2016-07-07 15:00:00,0,0.5875148068601729
2016-07-07 16:00:00,0,1.9936137081572058
2016-07-07 17:00:00,0,2.0363202604204713
2016-07-07 18:00:00,0,2.0458207538862143
2016-07-07 19:00:00,0,2.6247691750776263
2016-07-07 20:00:00,0,0.37302176107221174
2016-07-07 21:00:00,0,0.34089321685688456
2016-07-07 22:00:00,0,-1.2317256414293876
2016-07-07 23:00:00,0,-1.300602617757012
2016-07-08 00:00:00,0,-1.2203322395350302
2016-07-08 01:00:00,0,-1.1478276657330169
2016-07-08 02:00:00,0,-0.977051511113894
2016-07-08 03:00:00,0,3.8448250512462643
2016-07-08 04:00:00,0,4.109780443574395
2016-07-08 05:00:00,0,5.011779060408316
2016-07-08 06:00:00,0,3.874711874671616
2016-07-08 07:00:00,0,1.4403715144044813
2016-07-08 08:00:00,0,1.353829187952958
2016-07-08 09:00:00,0,-0.6756683061007392
2016-07-08 10:00:00,0,-1.0550160810595792
2016-07-08 11:00:00,0,-3.621497225911369
2016-07-08 12:00:00,0,-4.003002230878354
2016-07-08 13:00:00,0,-3.8977966404635813
2016-07-08 14:00:00,0,-0.36698258417560264
2016-07-08 15:00:00,0,-0.01525531353968151
2016-07-08 16:00:00,0,4.169355492375436
2016-07-08 17:00:00,0,1.90830313249866
2016-07-08 18:00:00,0,0.24623632866799555
2016-07-08 19:00:00,0,0.2261771382118082
2016-07-08 20:00:00,0,0.06380515370209325
2016-07-08 21:00:00,0,0.1126744718144518
2016-07-08 22:00:00,0,-1.3901119023686979
2016-07-08 23:00:00,0,-1.4258795911687514
2016-07-09 00:00:00,0,-1.4195527549628124
2016-07-09 01:00:00,0,0.3719942746196903
2016-07-09 02:00:00,0,0.7493232179872341
2016-07-09 03:00:00,0,2.4854798806362686
2016-07-09 04:00:00,0,6.844216161427594
2016-07-09 05:00:00,0,5.82555754302374
2016-07-09 06:00:00,0,0.0011540389092583115
2016-07-09 07:00:00,0,-0.3165441611262285
2016-07-09 08:00:00,0,-2.384775638157929
2016-07-09 09:00:00,0,-0.33162612326727053
2016-07-09 10:00:00,0,-3.390651490278659
2016-07-09 11:00:00,0,-3.596592961886901
2016-07-09 12:00:00,0,-2.1679770091863535
2016-07-09 13:00:00,0,-3.7363144227271574
2016-07-09 14:00:00,0,-4.110864307649462
2016-07-09 15:00:00,0,-4.126366978059411
2016-07-09 16:00:00,0,-2.537413063103076
2016-07-09 17:00:00,0,-2.5436978693945855
2016-07-09 18:00:00,0,-2.464261744692262
2016-07-09 19:00:00,0,-0.6892352358208229
2016-07-09 20:00:00,0,-0.6273345203947148
2016-07-09 21:00:00,0,-0.6494926982529245
2016-07-09 22:00:00,0,-3.9635061634050786
2016-07-09 23:00:00,0,-1.8694070490331405
2016-07-10 00:00:00,0,-1.8754953720199785
2016-07-10 01:00:00,0,-1.6842054590250228
2016-07-10 02:00:00,0,0.24769969491440313
2016-07-10 03:00:00,0,4.116869702805845
2016-07-10 04:00:00,0,4.269870213673349
